"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
444334,"November 8, 2015",Colorado,"Commerce City","9700 block of Peoria Street",0,1,N/A
443902,"November 8, 2015","New York",Manorville,"389 River Rd",0,1,N/A
444188,"November 8, 2015",Michigan,Hudsonville,"2700 New Holland Street",0,1,N/A
444563,"November 8, 2015","New York",Middleport,"9400 block of Townline Rd",0,1,N/A
451420,"November 8, 2015",Colorado,Clifton,"400 block of 32 1/8 Rd",0,1,N/A
444575,"November 8, 2015",Minnesota,Litchfield,"23200 block of County State Highway 1",0,1,N/A
446855,"November 8, 2015",Virginia,Purcellville,"600 block of South Maple Avenue",0,1,N/A
444400,"November 8, 2015",California,Bakersfield,"2300 block of Oregon Street",0,0,N/A
473541,"November 8, 2015",Michigan,"Traverse City",N/A,0,0,N/A
443805,"November 7, 2015",Minnesota,Holloway,N/A,0,1,N/A
445873,"November 7, 2015",Georgia,Colbert,"Hardman Morris Road",0,1,N/A
1558568,"November 7, 2015",Wisconsin,Waupaca,N/A,0,1,N/A
443994,"November 7, 2015",Oklahoma,Woodward,N/A,0,1,N/A
446174,"November 7, 2015",Florida,Tampa,"Church Avenue",1,0,N/A
444910,"November 7, 2015",Wisconsin,"De Pere","1107 Chicago Street",1,0,N/A
443889,"November 7, 2015",California,"Los Angeles","3500 block of Cesar Chavez Avenue",1,0,N/A
443266,"November 6, 2015",Michigan,Troy,"2105 South Blvd W",0,1,N/A
444485,"November 6, 2015",Maryland,Annapolis,"Pleasant Street",0,1,N/A
443233,"November 6, 2015","New Jersey",Plainfield,"300 block of Evona Ave",1,2,N/A
443004,"November 6, 2015",Texas,Houston,Everglade,0,1,N/A
450880,"November 6, 2015",Arizona,Flagstaff,"200 block of West Oakmont Avenue",0,0,N/A
443304,"November 5, 2015",Virginia,"Newport News","400 block of Logan Place",0,1,N/A
445777,"November 5, 2015",Georgia,Moultrie,"60 Greenwood Avenue",0,0,N/A
1558563,"November 5, 2015",Wisconsin,"Johnson Creek","W5670 French Rd",0,1,N/A
443407,"November 5, 2015",Pennsylvania,Philadelphia,"5500 block of Master St",0,1,N/A
448671,"November 5, 2015",Texas,Mansfield,"200 block of Bayberry Drive",0,1,N/A
443370,"November 4, 2015",Nebraska,Imperial,N/A,1,0,N/A
442913,"November 4, 2015",Utah,Hurricane,"200 South and 140 West",0,0,N/A
442474,"November 4, 2015","North Carolina",Moyock,"850 Puddin Ridge Rd",0,1,N/A
441867,"November 4, 2015",Texas,Cypress,"20315 Silverwood Trl",2,2,N/A
441832,"November 4, 2015",Missouri,"Saint Joseph","200 block of Illinois",0,1,N/A
442340,"November 4, 2015",Indiana,Lafayette,"3 N Earl Ave",0,1,N/A
442602,"November 4, 2015",Washington,"Deer Park",N/A,0,0,N/A
443033,"November 4, 2015",Nebraska,Omaha,"12801 L St",0,0,N/A
442395,"November 4, 2015","South Carolina","Rock Hill","Old York Road",0,1,N/A
441365,"November 3, 2015","New York",Jamaica,"144-10 block of 135th Ave",0,0,N/A
441811,"November 3, 2015","South Carolina","North Augusta","893 West Five Notch Road",0,1,N/A
441846,"November 3, 2015",Oregon,Glendale,"100 block of Hobbs Lane",0,1,N/A
440454,"November 2, 2015",Kentucky,Lexington,"Augusta Drive",0,1,N/A
442079,"November 2, 2015",Tennessee,Clarksville,"400 block of Georgetown Road",1,0,N/A
441353,"November 2, 2015",Connecticut,Stamford,"Merrell Ave and Stillwater Ave",1,0,N/A
441114,"November 2, 2015",Maryland,Cumberland,N/A,0,1,N/A
440340,"November 1, 2015",Ohio,Toledo,"Pitt Street",0,1,N/A
443020,"November 1, 2015",Nebraska,Wauneta,N/A,0,1,N/A
440597,"November 1, 2015",Georgia,Columbus,"3900 block of Willis Road",0,1,N/A
440878,"November 1, 2015",Ohio,Dayton,"811 Oldfield Pl",0,1,N/A
441111,"November 1, 2015",Alabama,Talladega,"Jackson Trace Road",1,0,N/A
440143,"November 1, 2015",Florida,Sanford,"200 Hickman Drive",0,1,N/A
440146,"October 31, 2015",Vermont,Troy,N/A,0,1,N/A
440986,"October 31, 2015",Utah,"Salt Lake City",N/A,0,1,N/A
440966,"October 31, 2015",Illinois,Aurora,"1300 block of Valayna Drive",1,0,N/A
443388,"October 31, 2015",Nevada,"White Pine (county)",N/A,0,1,N/A
439772,"October 31, 2015",Colorado,Clifton,"3268 E Road",0,1,N/A
441706,"October 31, 2015","North Carolina",Zionville,"700 block of Camp Joy Road",0,1,N/A
439854,"October 31, 2015",Tennessee,Memphis,"1600 block of East Holmes Road",0,2,N/A
440265,"October 31, 2015","North Carolina",Greenville,"Peed Drive & Summer Place",0,1,N/A
440974,"October 31, 2015",Idaho,"Garden City","5610 N Glenwood St",0,2,N/A
444968,"October 31, 2015",Colorado,Cortez,"1200 block of Jackson Street",0,1,N/A
440448,"October 31, 2015",Indiana,Decatur,"7400 N. Monmouth Road",1,0,N/A
439345,"October 30, 2015",Texas,Houston,"16410 North Freeway",1,0,N/A
439322,"October 30, 2015",Texas,"Port Arthur","3280 Central Mall Blvd.",0,1,N/A
439873,"October 30, 2015","New York","Staten Island","67 Covington Circle",0,1,N/A
439235,"October 30, 2015",Arizona,Phoenix,"18th Street and Baseline Road",0,1,N/A
440117,"October 30, 2015",Colorado,Clifton,"3200 block of E Rd",0,1,N/A
441303,"October 29, 2015",Texas,Crosbyton,"FM 651",0,1,N/A
439412,"October 29, 2015",California,Arcata,"Young Lane",0,1,N/A
439018,"October 29, 2015",Missouri,"Saint Louis","4400 block of Taft Avenue",0,1,N/A
439251,"October 29, 2015",Florida,"Fort Myers","3600 block of Seminole Avenue",0,1,N/A
438485,"October 28, 2015",Ohio,Cleveland,"6600 block of Bliss Avenue",0,1,N/A
438251,"October 28, 2015",California,"San Jose","1900 block of Almaden Road",0,2,N/A
438726,"October 28, 2015",Florida,Hudson,"12324 Kitten Trl",0,1,N/A
438121,"October 28, 2015",Minnesota,Duluth,"Northwoods Ln and Pequaywan Lake Rd",0,1,N/A
438728,"October 28, 2015",Florida,"Palm Beach Gardens","PGA Boulevard",0,1,N/A
552478,"October 27, 2015",Colorado,Denver,"701 S Rooney Rd",0,1,N/A
438178,"October 27, 2015",Georgia,Acworth,"1059 Athena Court",1,0,N/A
475689,"October 27, 2015",Michigan,"Rutland Township",N/A,0,1,N/A
436814,"October 26, 2015","North Carolina",Hendersonville,"158 Golden Eagle Way",1,0,N/A
475665,"October 26, 2015",Pennsylvania,"Spring Grove","2000 block of Martin Rd",0,1,N/A
562317,"October 26, 2015","New York",Buffalo,N/A,1,0,N/A
437613,"October 26, 2015","New York",Buffalo,"Thatcher Avenue",0,1,N/A
437549,"October 26, 2015",Pennsylvania,"Chadds Ford","255 Wilmington West Chester Pike",0,2,N/A
437397,"October 26, 2015",Pennsylvania,"Spring Grove","2000 block of Martin Road",0,1,N/A
436882,"October 26, 2015",Illinois,Decatur,"100 block of South Calhoun Street",1,0,N/A
438510,"October 26, 2015","North Carolina",Walstonburg,"8900 block of Stantonsburg Rd",1,0,N/A
437030,"October 25, 2015",Mississippi,Vancleave,"2501 Carter Homestead Rd.",0,1,N/A
436419,"October 25, 2015",Arizona,Tonopah,"299th Avenue and Roosevelt",0,1,N/A
439402,"October 25, 2015",Arizona,"Prescott Valley","Highway 69 and Country Club Drive",0,0,N/A
436565,"October 25, 2015",Michigan,Coldwater,"300 block of Nash Rd",0,1,N/A
436830,"October 25, 2015","South Carolina",Prosperity,"Big Creek Road",1,0,N/A
436421,"October 25, 2015",Colorado,"Colorado Springs","2800 block of Concord Street",1,0,N/A
437081,"October 25, 2015",Tennessee,Harrison,"6828 Buck Trail Dr",0,1,N/A
437452,"October 25, 2015",Florida,Orlando,"4614 Alrix Drive",0,2,N/A
436177,"October 24, 2015",Pennsylvania,Erie,"2057 Charleston Ave",0,1,N/A
436148,"October 24, 2015","South Dakota","Sioux Falls","4425 W. Briggs Drive",1,0,N/A
436757,"October 24, 2015",Arkansas,Altheimer,N/A,1,0,N/A
531548,"October 24, 2015",Louisiana,Metairie,"4100 block of Clearview Parkway",0,1,N/A
436853,"October 24, 2015",Indiana,"North Webster","SR 13",0,1,N/A
436182,"October 24, 2015",Kentucky,Hopkinsville,"Bethel Street",0,1,N/A
435792,"October 24, 2015",Massachusetts,Gardner,"Smith Street Extension",0,2,N/A
436151,"October 24, 2015",Arkansas,"Forrest City",N/A,0,1,N/A
436724,"October 24, 2015",Arkansas,England,"Highway 15",0,0,N/A
447561,"October 24, 2015",Texas,Mission,"4600 block of Sorita Street",0,1,N/A
437135,"October 23, 2015",Louisiana,Alexandria,N/A,1,0,N/A
435329,"October 23, 2015",Alabama,"Hazel Green","14470 Highway 231 431 N",0,2,N/A
435845,"October 23, 2015",Texas,"San Antonio","Canterbury Drive",0,1,N/A
436180,"October 23, 2015",Florida,Bartow,"Hunt Road",0,1,N/A
435994,"October 22, 2015",Pennsylvania,Mckeesport,"59 Crawford Village",0,0,N/A
436517,"October 22, 2015",Kansas,Wichita,"800 block of S. San Pablo",1,0,N/A
434836,"October 22, 2015",Minnesota,Minneapolis,"5300 block of Morgan Avenue",0,1,N/A
434569,"October 22, 2015",Louisiana,Lafayette,"Johnston Street and Bertrand Drive",0,1,N/A
434561,"October 21, 2015",Idaho,Lewiston,"1224 F Street",0,2,N/A
435414,"October 21, 2015",Tennessee,Nashville,"South 6th Street",0,1,N/A
434445,"October 21, 2015",Wisconsin,"Denmark (New Denmark)","5700 block of Cooperstown Road",0,1,N/A
434329,"October 21, 2015",Virginia,Crewe,"5400 block of E Courthouse Rd",1,0,N/A
434603,"October 21, 2015","New Jersey",Jackson,"Johnson Lane",0,1,N/A
433960,"October 21, 2015",Kentucky,Lexington,"Ashton Drive",0,0,N/A
433498,"October 20, 2015",Washington,Lakewood,"150th St SW and Woodbrook Dr SW",1,0,N/A
434052,"October 20, 2015",Utah,Logan,"290 West 1400 North",0,1,N/A
433458,"October 19, 2015",California,Stockton,"3300 block of Zamora Way",1,0,N/A
433437,"October 19, 2015",Illinois,Champaign,"600 block of West Beardsley Avenue",1,1,N/A
433165,"October 19, 2015",Texas,Beaumont,"755 N. 11th Street",0,1,N/A
434149,"October 19, 2015",Wisconsin,Bassett,N/A,0,1,N/A
433260,"October 19, 2015",Ohio,Elyria,"500 block of Baldwin Street",0,1,N/A
433256,"October 19, 2015",Florida,"Lehigh Acres","South Alabama Road",0,1,N/A
433041,"October 19, 2015",Colorado,"Colorado Springs","Goldfield Rd",0,1,N/A
433026,"October 19, 2015",Georgia,Rhine,"Oak Grove Church Road",0,1,N/A
433196,"October 19, 2015",Texas,Donna,"500 block of South 25th Street",1,0,N/A
432709,"October 19, 2015",Florida,Tallahassee,"Miccosukee and Magnolia",0,1,N/A
434450,"October 19, 2015",Colorado,"Colorado Springs","Goldfield Rd",0,1,N/A
433076,"October 18, 2015",Kentucky,Louisville,"937 Phillips Ln",0,1,N/A
432847,"October 18, 2015",Utah,"Salt Lake City (South Salt Lake)","48 West 3300 S",0,1,N/A
432728,"October 18, 2015",Illinois,Effingham,"3200 block of South Banker Street",1,0,N/A
432841,"October 18, 2015",Arizona,Tombstone,"Allen Street",0,2,N/A
432830,"October 18, 2015",Indiana,"Fort Wayne","2828 South Harrison Street",0,1,N/A
432721,"October 18, 2015",California,"Kern (county)",N/A,0,1,N/A
887663,"October 18, 2015",Nevada,"Las Vegas",N/A,1,0,N/A
433133,"October 18, 2015",Oregon,Lebanon,"31900 block B Street",0,1,N/A
432535,"October 17, 2015",Ohio,Pandora,"13915 Road 3",1,0,N/A
432916,"October 17, 2015",Virginia,Ashland,"10150 Lakeridge Pkwy",0,1,N/A
431961,"October 17, 2015",Illinois,Chicago,"3800 block of West Adams Street",0,1,N/A
435856,"October 17, 2015",Missouri,Gainesville,N/A,0,1,N/A
432540,"October 17, 2015",Georgia,Dallas,"400 block of Fairview Drive",1,1,N/A
475026,"October 17, 2015","South Dakota",Letcher,N/A,0,1,N/A
433365,"October 17, 2015",Georgia,Danielsville,"Hudson River Church Road",0,1,N/A
1558550,"October 17, 2015",Wisconsin,"Columbia (county)",N/A,0,1,N/A
432413,"October 17, 2015",Illinois,Chicago,"1000 block of N Francisco Ave",1,0,N/A
432604,"October 17, 2015",Idaho,Meridian,"2300 block of E. Franklin Road",1,0,N/A
432856,"October 17, 2015",Louisiana,"La Place (Laplace)","8800 block of Houma Dr",0,1,N/A
433895,"October 17, 2015",California,Antioch,"100 block of Merrill Drive",0,1,N/A
432621,"October 17, 2015",Oregon,Medford,"1220 Crater Lake Ave",0,1,N/A
432408,"October 16, 2015","New Hampshire",Sanbornton,"Shaw Hill Road",0,1,N/A
432973,"October 16, 2015",Michigan,"Rochester (Rochester Hills)","200 block of Marias Drive",0,1,N/A
431850,"October 16, 2015",Kansas,Salina,"2259 South 9th Street",0,1,N/A
431806,"October 16, 2015","West Virginia","Cedar Grove","200 block of William Street",0,1,N/A
431707,"October 15, 2015","South Carolina",Anderson,"Dalrymple Road",1,0,N/A
432782,"October 15, 2015",Florida,Orlando,"Gander Ave",0,1,N/A
432344,"October 15, 2015",Colorado,"Woodland Park","Rampart Range Rd and Loy Creek Rd",0,1,N/A
432587,"October 14, 2015",Massachusetts,Weston,"8 Sibley Road",0,1,N/A
431838,"October 14, 2015",Connecticut,Weston,"8 Sibley Road",0,1,N/A
433924,"October 14, 2015","South Carolina","Hilton Head Island (Hilton Head)","Queens Folly Road",0,1,N/A
431443,"October 14, 2015",Georgia,Americus,"Reddick and Carter",0,1,N/A
429695,"October 13, 2015",Louisiana,"Baton Rouge","Hooper Road",1,0,N/A
1261439,"October 13, 2015",Arkansas,Magnolia,N/A,0,1,N/A
429876,"October 13, 2015",Texas,Kyle,"500 Blanco St.",0,1,N/A
429873,"October 13, 2015",Georgia,Marietta,"Ember Street and Sherlock Drive",1,0,N/A
430360,"October 13, 2015",Arizona,"Lake Havasu City","900 block of McCulloch Boulevard South",1,0,N/A
430346,"October 13, 2015",Pennsylvania,Frackville,N/A,0,1,N/A
430344,"October 13, 2015",Alaska,Kasilof,N/A,1,0,N/A
430338,"October 13, 2015","North Dakota",Fargo,"5300 block of Amber Valley Parkway",0,0,N/A
430971,"October 13, 2015",Georgia,Savannah,"36th Street and Waters Avenue",0,1,N/A
429374,"October 12, 2015","South Carolina","Myrtle Beach","705 S Ocean Blvd.",0,1,N/A
430466,"October 12, 2015",Kansas,Salina,"111 E. Pacific",0,1,N/A
1558535,"October 12, 2015",Wisconsin,"Chippewa (county)",N/A,0,1,N/A
429846,"October 12, 2015",Idaho,Wallace,"Prichard Creek Rd",1,0,N/A
429654,"October 12, 2015",Texas,"San Antonio","8000 block of Oakdell Way",0,1,N/A
428696,"October 11, 2015",Michigan,Evart,"6660 20 Mile Rd",0,1,N/A
428641,"October 11, 2015","New Jersey","Cherry Hill","2310 W Marlton Pike",0,1,N/A
1558531,"October 11, 2015",Wisconsin,Bayfield,N/A,0,1,N/A
429124,"October 11, 2015","South Carolina","Rock Hill","1100 block of Stanley Drive",0,1,N/A
428404,"October 10, 2015",Colorado,"Colorado Springs","4400 block of East San Miguel Street",0,1,N/A
430073,"October 10, 2015",Montana,Billings,"3700 block of Grecian Way",1,0,N/A
428698,"October 10, 2015",Arkansas,Greenwood,N/A,1,0,N/A
429981,"October 10, 2015",Alabama,Tuscaloosa,"13000 block of North Rosser Road",0,1,N/A
428693,"October 10, 2015",Maryland,Henderson,"Ell Downes Road",1,0,N/A
428406,"October 10, 2015",Washington,Colfax,"Glenwood Road",1,0,N/A
428824,"October 10, 2015",Texas,"San Antonio","3522 Bent Hollow",1,0,N/A
428562,"October 10, 2015",Utah,Hyrum,N/A,1,0,N/A
428683,"October 10, 2015",Vermont,Bridgewater,"Route 4",0,1,N/A
427980,"October 9, 2015",Pennsylvania,Erie,"700-block of Liberty Street",0,0,N/A
428352,"October 9, 2015",Wisconsin,Burlington,N/A,0,1,N/A
427951,"October 9, 2015",Colorado,Brighton,"152nd Avenue and Interstate 76",0,1,N/A
428409,"October 9, 2015",Arizona,"Lake Havasu City","3200 block of Arapaho Drive",1,0,N/A
427805,"October 9, 2015",Illinois,Paxton,"1094 Eastview",0,1,N/A
438973,"October 9, 2015",Pennsylvania,"Wilkes Barre","16 S Main St",0,1,N/A
430348,"October 9, 2015",Tennessee,Jackson,"1830 E. Main St",1,0,N/A
427695,"October 9, 2015",Florida,"West Palm Beach","1910 Palm Beach Lakes Boulevard",0,1,N/A
446096,"October 9, 2015",Arkansas,Ashdown,"2000 block of Highway 32 West",1,0,N/A
428110,"October 9, 2015",Louisiana,"New Orleans","Elk Place",0,1,N/A
427971,"October 8, 2015",Montana,"Great Falls","400 block of 13th Street South",0,1,N/A
427896,"October 8, 2015",Massachusetts,Southbridge,"170 Worcester Street",0,1,N/A
427818,"October 8, 2015",Maine,Augusta,"95 Mount Vernon Avenue",1,0,N/A
427800,"October 8, 2015",Indiana,Peru,"36000 block of Beale Court",0,0,N/A
427811,"October 8, 2015",Kansas,Salina,"6000 block of South 5th Street",0,1,N/A
427802,"October 8, 2015",Colorado,"Colorado Springs","Gunnison Street",0,1,N/A
427797,"October 8, 2015","South Carolina",Graniteville,"Old Graniteville Highway",0,1,N/A
427607,"October 8, 2015",Arizona,Phoenix,"19th and Southern avenue",0,1,N/A
428131,"October 8, 2015",Texas,Galveston,"3700 block of Avenue J",0,1,N/A
427371,"October 7, 2015",Oregon,"La Grande",NF-3113,1,0,N/A
429766,"October 7, 2015",California,Antioch,N/A,0,1,N/A
426752,"October 6, 2015",Oklahoma,Carnegie,N/A,0,0,N/A
426689,"October 6, 2015",Ohio,Toledo,"1200 block of Buckingham Street",0,1,N/A
426676,"October 6, 2015",Tennessee,Cookeville,"Sunflower Lane",0,2,N/A
426667,"October 6, 2015",Oklahoma,Norman,N/A,0,2,N/A
430358,"October 6, 2015",Washington,"Lopez Island",N/A,0,1,N/A
426764,"October 6, 2015",Kentucky,"Fort Campbell",N/A,1,0,N/A
426471,"October 5, 2015","South Dakota",Brookings,"3500 block of Medary Avenue N.",0,1,N/A
426450,"October 5, 2015",Georgia,"Union City","4300 Flat Shoals Road",1,0,N/A
426985,"October 5, 2015",Hawaii,Kaunakakai,N/A,1,0,N/A
426807,"October 5, 2015",Georgia,Athens,"200 block of Sussex Drive",0,0,N/A
426809,"October 4, 2015",California,Exeter,"Horse Meadow",1,0,N/A
425408,"October 4, 2015",Ohio,Arcanum,"4700 block of Gettysburg Pitsburg Road",0,1,N/A
425487,"October 4, 2015",Illinois,Chicago,"7300 block of South Kedzie",0,1,N/A
441533,"October 3, 2015",Montana,Bigfork,N/A,0,2,N/A
424932,"October 3, 2015","New York",Buffalo,"262 Grider Street",0,2,N/A
1558522,"October 3, 2015",Wisconsin,"Green Lake",N/A,0,1,N/A
425482,"October 3, 2015",Texas,"San Antonio","4200 block of Timberbroo",0,1,N/A
425470,"October 3, 2015",Michigan,Detroit,"14000 block of Steel Street",1,0,N/A
424398,"October 2, 2015",Oklahoma,"Oklahoma City","S.E. 80th and Sooner Rd.",0,1,N/A
424875,"October 2, 2015",Ohio,Cleveland,"East 102nd Street and St. Clair Avenue",0,1,N/A
424834,"October 2, 2015",Alabama,"Birmingham (Hoover)","2250 Little Valley Rd",0,1,N/A
434115,"October 2, 2015",Alaska,Anchorage,"12300 block of West Skyline Drive",0,1,N/A
425885,"October 2, 2015",California,Pasadena,"Ramona Street and Garfield Avenue",0,1,N/A
425620,"October 2, 2015",Ohio,Carrollton,"8400 block of Bay Road",1,0,N/A
425430,"October 2, 2015",Florida,Jacksonville,"Bullfinch Court",1,0,N/A
425592,"October 2, 2015",Nevada,"Elko (county)",N/A,1,0,N/A
424674,"October 2, 2015","New York","Bolton Landing","Valley Woods Rd",0,0,N/A
424408,"October 1, 2015",Louisiana,"Baton Rouge","6267 Arbor Vitae Drive",0,1,N/A
425039,"October 1, 2015","New Mexico",Tucumcari,"700 block of S 7th St",1,1,N/A
425032,"October 1, 2015",Missouri,"Saint Louis (University City)","7401 Balson Avenue",0,0,N/A
424930,"October 1, 2015",Illinois,Champaign,"2106 W White St",1,0,N/A
424583,"October 1, 2015",Louisiana,"New Orleans","6267 Arbor Vitae Drive",0,1,N/A
424335,"October 1, 2015",Kentucky,Elkton,"303 West Shelby Street",0,1,N/A
424400,"September 30, 2015",Texas,Lufkin,N/A,0,1,N/A
423188,"September 30, 2015",Utah,Logan,"Talon Drive and Black Hawk Drive",0,1,N/A
423734,"September 30, 2015",Florida,Palatka,"1800 block of Johns Place",0,1,N/A
424422,"September 30, 2015",Michigan,Hillsdale,"3776 W. Bear Lake Road",0,1,N/A
425154,"September 30, 2015",Massachusetts,Lowell,"696 Merrimack St",0,0,N/A
423159,"September 30, 2015",Texas,Jefferson,"Ma County Rd 3215",0,1,N/A
423976,"September 29, 2015",Nebraska,Omaha,"70th and Blondo Street",0,1,N/A
422535,"September 29, 2015","New York","Buffalo (Cheektowaga)","208 Steven Drive",0,1,N/A
421982,"September 29, 2015",Illinois,Chicago,"7000 block of South Harper Avenue",0,1,N/A
424533,"September 29, 2015",Texas,"Port Arthur",N/A,0,1,N/A
422376,"September 28, 2015",Pennsylvania,Philadelphia,"5000 block of Boudinot St",0,3,N/A
422319,"September 28, 2015",Texas,"Corpus Christi","3300 block of South Alameda Street",0,1,N/A
422494,"September 28, 2015",Montana,Butte,"1000 block of Missoula Avenue",0,0,N/A
421452,"September 28, 2015",Tennessee,Nashville,"Old Franklin Road",1,0,N/A
422315,"September 27, 2015",Tennessee,"Beersheba Springs","920 Northcutt Cove Rd",1,0,N/A
422292,"September 27, 2015",Texas,Pollok,N/A,0,1,N/A
422366,"September 27, 2015",Michigan,"Traverse City","2692 Harbor Hill Dr",0,0,N/A
420839,"September 27, 2015","North Carolina","Willow Spring (Willow Springs)","Cow Trail",0,1,N/A
421212,"September 27, 2015",Washington,Wenatchee,"2000 N Wenatchee Ave",0,1,N/A
422726,"September 27, 2015",Maryland,Essex,"Middleborough Road and Hartland Road",0,1,N/A
422828,"September 27, 2015",Minnesota,Emily,"Co Rd 1 and Caraway Rd",0,1,N/A
420826,"September 26, 2015",Texas,Houston,"6005 Jensen Dr",0,1,N/A
421169,"September 26, 2015",Oklahoma,"Colcord (West Siloam Springs)","County Roads 520 and 700",1,0,N/A
420436,"September 26, 2015","New York",Brooklyn,"Clarkson Avenue and East 93rd Street",0,1,N/A
420489,"September 26, 2015",Indiana,Evansville,"500 block of S. Linwood",1,0,N/A
420991,"September 26, 2015","New York","Deposit (Sanford)","Bryce and Schultz Roads",0,1,N/A
420054,"September 25, 2015",Tennessee,Knoxville,"8761 Chapman Highway",0,1,N/A
419674,"September 24, 2015","New Jersey","Haddon Township","85 Utica Ave",0,0,N/A
420043,"September 24, 2015","South Carolina","Beech Island","Dicks Road",0,1,N/A
425410,"September 24, 2015",Connecticut,"East Haven",N/A,0,0,N/A
419879,"September 24, 2015",Michigan,"Battle Creek","120 block of Greentree Boulevard",0,1,N/A
421765,"September 24, 2015",Minnesota,"Albert Lea","1510 Academy Avenue",1,0,N/A
419852,"September 24, 2015",Ohio,Cleveland,"East 70th Street and Wade Park Avenue",0,1,N/A
421529,"September 24, 2015",Louisiana,Marrero,"5840 Louis I Ave.",0,1,N/A
422543,"September 24, 2015",California,Eureka,"Berry Lane",0,1,N/A
419698,"September 24, 2015",Oregon,Dallas,"2000 block of Mistletoe Road",0,1,N/A
418571,"September 23, 2015",Texas,"San Antonio","1700 block of South Hamilton Street",1,0,N/A
418868,"September 23, 2015","New York","New York (Manhattan)","111 Centre St.",0,1,N/A
418833,"September 23, 2015",Michigan,Kalamazoo,"100 block of Cliff Street",0,1,N/A
420092,"September 23, 2015","South Carolina",Dillon,"SC-9 and Little Rock Ave",0,2,N/A
420596,"September 22, 2015",Vermont,Barre,"Nichols Street",0,0,N/A
418770,"September 22, 2015",Georgia,Macon,N/A,0,1,N/A
418838,"September 22, 2015",California,Adelanto,"18500 block of New Hampshire Street",1,0,N/A
417963,"September 22, 2015","New York","Lake Placid","The Commons Way",0,1,N/A
417960,"September 21, 2015",Alabama,Birmingham,"Sundale Drive",0,1,N/A
419200,"September 21, 2015","North Dakota",Bismarck,"1300 East Capitol Ave",0,0,N/A
417178,"September 20, 2015","South Carolina",Harleyville,"111 Benjamin Drive",1,0,N/A
417469,"September 20, 2015",California,Carmichael,"5900 block of Sutter Avenue",1,0,N/A
419984,"September 20, 2015",Mississippi,Jackson,"611 Avalon Road",0,1,N/A
422278,"September 20, 2015",Minnesota,"Albert Lea","300 W. Clark Street",0,1,N/A
416870,"September 20, 2015",Ohio,Dayton,"Coulson Drive",0,1,N/A
417154,"September 20, 2015",Utah,Ogden,"100 North block of Pingree Ave",0,1,N/A
416743,"September 19, 2015",Illinois,Aurora,"1300 block of Monomoy Street",1,0,N/A
471454,"September 19, 2015",Massachusetts,Lowell,"50 Arcand Drive",0,0,N/A
419923,"September 19, 2015",Idaho,Shelley,"Mount Putnam",0,1,N/A
419904,"September 19, 2015",Iowa,"Iowa Falls","2000 block of River Road",0,1,N/A
416763,"September 19, 2015",California,Carmichael,"5900 block of Sutter Ave",1,0,N/A
418448,"September 19, 2015","South Carolina","Rock Hill","1500 block of Willis Street",1,0,N/A
416836,"September 19, 2015","South Carolina",Seabrook,"Young Circle and Fred Lane",0,1,N/A
415897,"September 18, 2015",Illinois,Chicago,"7700 block of South Essex Avenue",0,1,N/A
415873,"September 18, 2015",Alabama,Birmingham,"1400 block of 29th Street North",0,1,N/A
415819,"September 18, 2015",Florida,"Daytona Beach (Holly Hill)","Wildrose Lane",0,1,N/A
416156,"September 18, 2015",Indiana,Muncie,"700 block of South Elm Street",0,1,N/A
475707,"September 17, 2015",Ohio,Kidron,N/A,0,1,N/A
415888,"September 17, 2015",Oklahoma,"Oklahoma City","NW 11th and Villa",0,1,N/A
415717,"September 17, 2015",Ohio,Kidron,N/A,0,1,N/A
419032,"September 17, 2015",Virginia,Norfolk,"1330 North Military Highway",0,1,N/A
414824,"September 16, 2015",Florida,Estero,"Corkscrew Road",0,1,N/A
415435,"September 16, 2015",Utah,Hyrum,N/A,0,1,N/A
415441,"September 16, 2015",Michigan,"Port Huron","1500 block of Reid Avenue",0,1,N/A
1558517,"September 16, 2015",Wisconsin,Sheboygan,N/A,0,1,N/A
414468,"September 15, 2015",Wisconsin,Cudahy,"5900 South Lake Drive",0,1,N/A
415483,"September 15, 2015",Missouri,"Saint Louis","19th and Warren Avenue",0,1,N/A
414156,"September 15, 2015",Massachusetts,Ayer,"54 Park St",0,1,N/A
415838,"September 15, 2015",Connecticut,Preston,"Prodell Road",0,1,N/A
414096,"September 15, 2015",Texas,Waco,"2500 block of Ethel",0,0,N/A
415755,"September 15, 2015","New York","Staten Island","151 Morani Street",0,1,N/A
414648,"September 15, 2015",Colorado,"Buena Vista","502 S. San Juan Ave",0,1,N/A
413435,"September 14, 2015",Oklahoma,Tulsa,"7300 block of East Jasper Street",0,1,N/A
414809,"September 14, 2015",Michigan,"Romeo (Bruce Township)",N/A,0,1,N/A
414811,"September 14, 2015",Ohio,Dayton,"5000 block of Northcrest Drive",0,0,N/A
413683,"September 14, 2015",Maryland,Severn,"2618 Annapolis Road",0,1,N/A
413313,"September 13, 2015",Wisconsin,"West Bend","228 North 6th Avenue",0,0,N/A
413264,"September 13, 2015",Missouri,"Kansas City","9100 block of Oak Street",0,1,N/A
413245,"September 13, 2015",Pennsylvania,Bessemer,N/A,1,0,N/A
413514,"September 13, 2015",Tennessee,Nashville,"Park Plaza and Oman Street",0,1,N/A
413719,"September 13, 2015",Wisconsin,"Coon Valley",N/A,0,1,N/A
413710,"September 13, 2015",Indiana,Richmond,"300 block of S 7th St",0,1,N/A
